Time,V(OUT1),
0,7.333175671153312e-13,
0.00001,0.18353175477007927,
0.00002,0.37065691075960194,
0.00003,0.5556836716057416,
0.00004,0.7374316467405717,
0.00005,0.9148346210729424,
0.00006,1.086860809153653,
0.00007,1.25251898643937,
0.00008,1.4108658673776022,
0.00009,1.5610131156858413,
0.0001,1.7021339016356782,
0.00011,1.83346895218995,
0.00012,1.9543320446712127,
0.00013,2.0641148994233465,
0.00014,2.162291432082802,
0.00015,2.2484213315648147,
0.00016,2.3221529356451045,
0.00017,2.3832253820286153,
0.00018,2.4314700189913276,
0.00019,2.4668110660049694,
0.0002,2.4892655211524803,
0.00021,2.498942318558465,
0.00022,2.4960407454378224,
0.00023,2.480848134651608,
0.00024,2.453736854797398,
0.00025,2.4151606257985527,
0.00026,2.36565019364136,
0.00027,2.3058084032917203,
0.00028,2.2363047138573102,
0.00029,2.157869204703477,
0.0003,2.071286125441507,
0.00031,1.9773870464501833,
0.00032,1.8770436698337145,
0.00033,1.771160363433492,
0.00034,1.6606664826749171,
0.00035,1.5465085466255732,
0.00036,1.4296423356542582,
0.00037,1.3110249785040369,
0.00038,1.1916070964236805,
0.00039,1.07232507124327,
0.0004,0.9540935029389421,
0.00041,0.8377979203217104,
0.00042,0.7242878060237068,
0.00043,0.6143699939648385,
0.00044,0.5088024939909789,
0.00045,0.4082887944131737,
0.00046,0.31347268878171847,
0.00047,0.22493366843896928,
0.00048,0.14318291725340493,
0.00049,0.06865993949089726,
0.0005,0.0017298460759934617,
0.00051,-0.05731868141267921,
0.00052,-0.10827473573043625,
0.00053,-0.15100583081614358,
0.00054,-0.18545784958634814,
0.00055,-0.21165429795081767,
0.00056,-0.22969487645444517,
0.00057,-0.2397533869585548,
0.00058,-0.2420749976095259,
0.00059,-0.23697289495286836,
0.0006,-0.2248243573869931,
0.00061,-0.2060662891659906,
0.00062,-0.1811902588107598,
0.00063,-0.1507370900320603,
0.00064,-0.11529105707054745,
0.00065,-0.07547373968443169,
0.00066,-0.031937595836422666,
0.00067,0.014640687576266655,
0.00068,0.06356700386120165,
0.00069,0.1141367322707523,
0.0007,0.16564167646577213,
0.00071,0.21737697179411214,
0.00072,0.2686478980195153,
0.00073,0.31877653525090593,
0.00074,0.36710820249572024,
0.00075,0.41301762047771295,
0.00076,0.45591474309882746,
0.00077,0.49525020516067236,
0.00078,0.5305203376640968,
0.00079,0.5612717061411765,
0.0008,0.5871051320047564,
0.00081,0.6076791617850925,
0.00082,0.6227129543166201,
0.00083,0.6319885613931121,
0.00084,0.6353525830769748,
0.00085,0.6327171846766467,
0.00086,0.6240604683422553,
0.00087,0.6094261982200077,
0.00088,0.5889228840960835,
0.00089,0.5627222343968499,
0.0009,0.5310569952403927,
0.00091,0.4942181979019989,
0.00092,0.45255184251214114,
0.00093,0.40645505100052853,
0.00094,0.35637172718688026,
0.00095,0.3027877664543804,
0.00096,0.246225861584168,
0.00097,0.18723995504154717,
0.00098,0.1264093912532365,
0.00099,0.06433282517085567,
0.001,0.0016219456538741153,
0.00101,-0.0611049260945304,
0.00102,-0.12322930165818781,
0.00103,-0.18413899214127954,
0.00104,-0.24323451452562905,
0.00105,-0.29993537622743555,
0.00106,-0.35368617754712534,
0.00107,-0.4039624733779157,
0.00108,-0.45027633774951265,
0.00109,-0.4921815775129398,
0.0011,-0.5292785446964446,
0.00111,-0.5612185007515746,
0.00112,-0.587707490029572,
0.00113,-0.6085096843442369,
0.00114,-0.6234501653473684,
0.00115,-0.6324171166231539,
0.00116,-0.6353634028514858,
0.00117,-0.6323075190481349,
0.00118,-0.6233338987108814,
0.00119,-0.6085925756324814,
0.0012,-0.5882982001301694,
0.00121,-0.5627284164330407,
0.00122,-0.5322216139089785,
0.00123,-0.4971740706478625,
0.00124,-0.4580365135948929,
0.00125,-0.415310124895249,
0.00126,-0.36954202931953095,
0.00127,-0.3213203025408634,
0.00128,-0.27126854458470895,
0.00129,-0.22004006692961445,
0.0013,-0.16831174546324662,
0.00131,-0.11677759475900022,
0.00132,-0.06614212190382515,
0.00133,-0.017113520352345608,
0.00134,0.02960323401562399,
0.00135,0.07331332131337367,
0.00136,0.11333898664656251,
0.00137,0.14902635580065424,
0.00138,0.1797520943023943,
0.00139,0.2049298476928164,
0.0014,0.22401640256438715,
0.00141,0.23651751017906578,
0.00142,0.24199331727836995,
0.00143,0.24006335199672219,
0.00144,0.23041101656702875,
0.00145,0.2127875427296437,
0.00146,0.18701537038599703,
0.00147,0.15299091503536252,
0.00148,0.11068669485389372,
0.00149,0.06015279387238019,
0.0015,0.0015176435336218543,
0.00151,-0.0650118890892122,
0.00152,-0.13915111200870642,
0.00153,-0.22053881737733586,
0.00154,-0.3087392820776466,
0.00155,-0.40324494688220147,
0.00156,-0.5034797551489825,
0.00157,-0.608803126099962,
0.00158,-0.7185145320156274,
0.00159,-0.8318586432170995,
0.0016,-0.9480309995493069,
0.00161,-1.0661841622694523,
0.00162,-1.1854342958279451,
0.00163,-1.304868125044113,
0.00164,-1.4235502096619514,
0.00165,-1.5405304752542939,
0.00166,-1.6548519369542625,
0.00167,-1.765558550553813,
0.00168,-1.8717031241387143,
0.00169,-1.972355222640307,
0.0017,-2.0666089974851483,
0.00171,-2.153590873916602,
0.00172,-2.2324670295454263,
0.00173,-2.3024505992517175,
0.00174,-2.362808543695292,
0.00175,-2.4128681213780836,
0.00176,-2.4520229074177218,
0.00177,-2.479738305908596,
0.00178,-2.495556506933764,
0.00179,-2.499100843912107,
0.0018,-2.490079511980084,
0.00181,-2.4682886134733435,
0.00182,-2.4336145022435782,
0.00183,-2.3860354044713254,
0.00184,-2.3256222997645835,
0.00185,-2.2525390526126605,
0.00186,-2.1670417906401434,
0.00187,-2.069477532521769,
0.00188,-1.9602820748192267,
0.00189,-1.8399771533300044,
0.0019,-1.709166900740791,
0.00191,-1.568533628399843,
0.00192,-1.418832965811285,
0.00193,-1.2608883969591576,
0.00194,-1.0955852377419548,
0.00195,-0.9238641035942676,
0.00196,-0.7467139207489535,
0.00197,-0.5651645385129466,
0.00198,-0.38027900335760156,
0.00199,-0.19314555853120316,
0.002,-0.0048694352605569615,
0.00201,0.18343549659935582,
0.00202,0.37065514940026156,
0.00203,0.555683640337694,
0.00204,0.7374316461925595,
0.00205,0.9148346210633923,
0.00206,1.0868608091534855,
0.00207,1.252518986439361,
0.00208,1.4108658673775964,
0.00209,1.561013115685836,
0.0021,1.7021339016356738,
0.00211,1.8334689521899463,
0.00212,1.9543320446712111,
0.00213,2.0641148994233443,
0.00214,2.1622914320828004,
0.00215,2.2484213315648147,
0.00216,2.322152935645103,
0.00217,2.383225382028614,
0.00218,2.431470018991326,
0.00219,2.466811066004969,
0.0022,2.4892655211524803,
0.00221,2.4989423185584645,
0.00222,2.496040745437822,
0.00223,2.480848134651609,
