Time,V(NODE1),
0.00753,1.0600000000000005,
0.00754,1.0799999999999983,
0.00755,1.0999999999999996,
0.00756,1.1199999999999974,
0.00757,1.1399999999999988,
0.00758,1.1599999999999984,
0.00759,1.1799999999999997,
0.0076,1.1999999999999993,
0.00761,1.2199999999999989,
0.00762,1.2400000000000002,
0.00763,1.259999999999998,
0.00764,1.2799999999999994,
0.00765,1.299999999999999,
0.00766,1.3199999999999985,
0.00767,1.339999999999998,
0.00768,1.3599999999999994,
0.00769,1.3799999999999972,
0.0077,1.3999999999999986,
0.00771,1.4199999999999982,
0.00772,1.4399999999999995,
0.00773,1.459999999999999,
0.00774,1.4800000000000004,
0.00775,1.5,
0.00776,1.5199999999999996,
0.00777,1.5399999999999991,
0.00778,1.5599999999999987,
0.00779,1.5799999999999983,
0.0078,1.5999999999999979,
0.00781,1.6199999999999992,
0.00782,1.6400000000000006,
0.00783,1.6599999999999984,
0.00784,1.6799999999999997,
0.00785,1.6999999999999975,
0.00786,1.7199999999999989,
0.00787,1.7400000000000002,
0.00788,1.7599999999999998,
0.00789,1.7799999999999976,
0.0079,1.8000000000000007,
0.00791,1.8200000000000003,
0.00792,1.839999999999998,
0.00793,1.8599999999999977,
0.00794,1.8799999999999955,
0.00795,1.8999999999999986,
0.00796,1.9199999999999982,
0.00797,1.9399999999999995,
0.00798,1.9599999999999973,
0.00799,1.9800000000000004,
0.008,-2,
0.00801,-1.9800000000000004,
0.00802,-1.9600000000000009,
0.00803,-1.9399999999999977,
0.00804,-1.9200000000000017,
0.00805,-1.9000000000000021,
0.00806,-1.8800000000000026,
0.00807,-1.8599999999999994,
0.00808,-1.8399999999999999,
0.00809,-1.8200000000000038,
0.0081,-1.8000000000000007,
0.00811,-1.7800000000000011,
0.00812,-1.759999999999998,
0.00813,-1.740000000000002,
0.00814,-1.7200000000000024,
0.00815,-1.7000000000000028,
0.00816,-1.6799999999999997,
0.00817,-1.6600000000000001,
0.00818,-1.6400000000000006,
0.00819,-1.6200000000000045,
0.0082,-1.6000000000000014,
0.00821,-1.5800000000000018,
0.00822,-1.5599999999999987,
0.00823,-1.5400000000000027,
0.00824,-1.5199999999999996,
0.00825,-1.5,
0.00826,-1.4800000000000004,
0.00827,-1.4600000000000009,
0.00828,-1.4400000000000048,
0.00829,-1.4199999999999982,
0.0083,-1.4000000000000021,
0.00831,-1.3800000000000026,
0.00832,-1.360000000000003,
0.00833,-1.3399999999999999,
0.00834,-1.3200000000000003,
0.00835,-1.3000000000000007,
0.00836,-1.2800000000000011,
0.00837,-1.259999999999998,
0.00838,-1.2399999999999984,
0.00839,-1.2200000000000024,
0.0084,-1.2000000000000028,
0.00841,-1.1799999999999997,
0.00842,-1.1600000000000001,
0.00843,-1.1400000000000006,
0.00844,-1.120000000000001,
0.00845,-1.1000000000000014,
0.00846,-1.0800000000000018,
0.00847,-1.0600000000000023,
0.00848,-1.0399999999999991,
0.00849,-1.0200000000000031,
0.0085,-1,
0.00851,-0.9800000000000004,
0.00852,-0.9600000000000009,
