Frequency,DB(MAG(V(Out))),PHDEG(V(Out)),
8721.557721439984,-7.771385319323724,-82.23944984096156,
8922.674486302234,-7.978137929823099,-82.4596814840031,
9128.428949429008,-8.184505162370739,-82.67510393692032,
9338.928054889375,-8.390504045776497,-82.88588993388016,
9554.281212853748,-8.59615087866448,-83.09220557262107,
9774.60035646151,-8.80146125930259,-83.29421070300923,
10000,-9.00645011445326,-83.49205928980084,
10230.597298425086,-9.211131727253672,-83.68589975172132,
10466.512108254266,-9.415519764125174,-83.87587527848916,
10707.867049863953,-9.619627300726208,-84.06212412754557,
10954.787571223316,-9.823466846966214,-84.24477990202791,
11207.402013097795,-10.027050371089004,-84.42397181116912,
11465.841675756217,-10.23038932285535,-84.59982491468132,
11730.240887216132,-10.433494655840363,-84.77246035207394,
12000.737073062883,-10.636376848870992,-84.94199555815773,
12277.47082787869,-10.839045926626852,-85.10854446557492,
12560.585988318853,-11.041511479431831,-85.27221769546395,
12850.229707873084,-11.243782682258091,-85.43312273694642,
13146.552533350814,-11.445868312973158,-85.59136411633018,
13449.70848313023,-11.64777676985013,-85.7470435567339,
13759.85512721171,-11.849516088373642,-85.90026012878886,
14077.153669117268,-12.05109395735998,-86.05111039304872,
14401.76902967859,-12.252517734422367,-86.19968853468711,
14733.869932757185,-12.453794460803916,-86.34608649107037,
15073.628992941225,-12.654930875601682,-86.49039407257074,
15421.222805264653,-12.855933429408768,-86.63269907725802,
15776.832036995189,-13.056808297394696,-86.77308739973286,
16140.641521538932,-13.257561391848844,-86.91164313460673,
16512.840354510397,-13.458198374208324,-87.04844867493719,
16893.621992017877,-13.658724666592281,-87.18358480601374,
17283.184351215274,-13.859145462863035,-87.31713079475266,
17681.729913172567,-14.059465739235435,-87.4491644750601,
18089.46582811853,-14.259690264451278,-87.5797623293481,
18506.604023110234,-14.459823609543013,-87.70899956660355,
18933.361312185436,-14.659870157198645,-87.83695019708625,
19369.959509055036,-14.859834110751896,-87.96368710402247,
19816.625542394177,-15.05971950280927,-88.0892821123711,
20273.59157379194,-15.25953020353534,-88.21380605499564,
20741.09511842094,-15.459269928608881,-88.33732883628984,
21219.3791684895,-15.658942246867456,-88.45991949354182,
21708.69231954062,-15.858550587653957,-88.58164625609234,
22209.288899663366,-16.058098247880757,-88.7025766025386,
22721.42910168383,-16.257588398824282,-88.82277731601441,
23245.37911840437,-16.457024092664447,-88.94231453778619,
23781.411280961463,-16.656408268781327,-89.0612538191962,
24329.80420037402,-16.855743759821724,-89.17966017214005,
24890.842912355776,-17.055033297547855,-89.29759811810128,
25464.81902546702,-17.254279518479724,-89.41513173595632,
26052.03087268266,-17.453484969343055,-89.53232470855214,
26652.783666455416,-17.652652112332614,-89.64924036816494,
27267.389657354703,-17.85178333020285,-89.76594174097391,
27896.16829636371,-18.050880931195266,-89.88249159057537,
28539.446400919012,-18.249947153812695,-89.99895246062519,
29197.55832477896,-18.44898417145029,-90.11538671671072,
