Frequency,DB(MAG(V(Out))),PHDEG(V(Out)),
1,-51.57153225463279,90.04313936542435,
1.1220184543019633,-50.57153199697062,90.04840316723676,
1.2589254117941673,-49.57153167259326,90.05430925104322,
1.4125375446227544,-48.57153126422654,90.06093598755385,
1.5848931924611134,-47.571530750123586,90.068371310336,
1.7782794100389228,-46.57153010290675,90.07671388273555,
1.9952623149688795,-45.571529288109716,90.08607440721579,
2.2387211385683394,-44.571528262342134,90.09657709450417,
2.51188643150958,-43.571526970979,90.10836131206477,
2.8183829312644537,-42.57152534525192,90.12158343380362,
3.1622776601683795,-41.57152329858718,90.13641891559749,
3.5481338923357546,-40.5715207219959,90.15306462425237,
3.9810717055349727,-39.57151747827071,90.17174145088778,
4.466835921509631,-38.57151339468014,90.19269724355543,
5.011872336272723,-37.571508253771945,90.21621009819003,
5.623413251903491,-36.571501781795945,90.24259205182136,
6.3095734448019325,-35.571493634130604,90.27219322742144,
7.0794578438413795,-34.571483376938104,90.30540648590525,
7.943282347242815,-33.571470464072874,90.34267264774658,
8.912509381337456,-32.57145420801615,90.38448635453216,
10,-31.571433743292996,90.43140264969477,
11.220184543019634,-30.57140798042993,90.48404436781323,
12.589254117941673,-29.571375548011574,90.54311043344701,
14.125375446227544,-28.571334719766686,90.60938518374684,
15.848931924611135,-27.571283322826535,90.68374884436606,
17.78279410038923,-26.5712186223105,90.76718930590246,
19.952623149688797,-25.57113717615744,90.8608153687484,
22.387211385683397,-24.57103465257417,90.96587164850182,
25.118864315095802,-23.570905600541966,91.08375536289041,
28.183829312644537,-22.57074316141663,91.21603525568388,
31.622776601683793,-21.570538706671815,91.3644729549217,
35.48133892335755,-20.570281383140735,91.53104711414814,
39.81071705534973,-19.569957542564477,91.71798074919735,
44.66835921509631,-18.569550026695737,91.92777226349517,
50.11872336272723,-17.56903727246932,92.16323075748278,
56.23413251903491,-16.56839219368559,92.42751635043498,
63.09573444801932,-15.567580786161315,92.72418641651296,
70.7945784384138,-14.566560392408189,93.05724886650653,
79.43282347242815,-13.565277549866018,93.4312239135455,
89.12509381337455,-12.56366533425465,93.85121617468454,
100,-11.561640098216264,94.32299952209115,
112.20184543019634,-10.559097497968802,94.85311786551705,
125.89254117941672,-9.555907702392032,95.44900610274689,
141.25375446227542,-8.551909698986822,96.11913692963186,
158.48931924611134,-7.546904665305946,96.87320121274539,
177.82794100389228,-6.540648489751343,97.72233241145119,
199.52623149688796,-5.532843747851647,98.67938938597744,
223.87211385683395,-4.523131846699366,99.75931723544889,
251.188643150958,-3.511086772019936,100.97961307745442,
281.83829312644536,-2.496213130839147,102.36093350901136,
316.22776601683796,-1.4779533531266726,103.92789348407457,
354.81338923357544,-0.45571263360374115,105.71012282488225,
398.10717055349727,0.5710834683706207,107.74366580858137,
446.68359215096314,1.6028731139999515,110.072827513929,
501.1872336272723,2.6397402787707254,112.75257668607313,
562.341325190349,3.6810215378049085,115.8515800012249,
630.9573444801932,4.724617442324257,119.4557987014965,
707.9457843841379,5.765820877520117,123.67217553967981,
794.3282347242815,6.795397354361619,128.63097679782643,
891.2509381337455,7.796627335930607,134.48332707339262,
1000,8.741249184097454,141.3868974260672,
1122.0184543019634,9.585178301777107,149.4684325781594,
1258.9254117941673,10.267077478164927,158.75273959609146,
1412.5375446227542,10.715605347054234,169.06838658253946,
1584.8931924611136,10.869808696719492,179.9887805854451,
1778.2794100389228,10.705669451546669,190.8963768113226,
1995.2623149688795,10.248693956173225,201.1771131092062,
2238.7211385683395,9.560581696161128,210.4122036415864,
2511.8864315095802,8.71260046479995,218.43757792001935,
2818.382931264454,7.7655891244172635,225.28244100507024,
3162.2776601683795,6.763081566686858,231.07510648508904,
3548.133892335755,5.732904185514837,235.97307150003522,
3981.0717055349724,4.69148147299932,240.1264664180065,
4466.835921509632,3.647863895221829,243.66426498956037,
5011.872336272723,2.606649320431627,246.69204849965973,
5623.413251903491,1.5698743230867653,249.2944203258025,
6309.573444801932,0.5381667396574235,251.53869482786916,
7079.457843841379,-0.4885776907700561,253.4784688023458,
7943.282347242815,-1.5108094184998997,255.1566225065871,
8912.509381337455,-2.5291116126321174,256.6076884722008,
10000,-3.544086995418445,257.85966505570076,
11220.184543019634,-4.556302044488753,258.9353844805419,
12589.254117941671,-5.566263362174362,259.85353833166016,
14125.375446227543,-6.574411579780684,260.6294450472725,
15848.931924611135,-7.5811244036145515,261.2756247520473,
17782.794100389227,-8.586724074538202,261.80223036937474,
